,Instrument,CSR Sustainability Reporting,ESG Reporting Scope,ESG Combined Score,ESG Score,Environmental Pillar Score,Social Pillar Score,Governance Pillar Score,ESG Controversies Score
47,APTV.K,False,,25.6411301205189,25.6411301205189,19.9385554390631,26.0911839548333,32.8571428571428,100.0
48,ACGL.O,False,,29.5651133383803,29.5651133383803,19.5833333333333,29.2771592442645,39.7560975609756,100.0
49,ANET.K,,,,,,,,
50,AJG,True,100.0,45.9450368252124,45.9450368252124,19.5833333333333,40.3173909423909,67.825635963575,100.0
51,AIZ,False,,42.2242491070402,42.2242491070402,29.7814104791691,32.0915670586723,64.7211021505376,100.0
52,T,True,100.0,34.9736547005975,66.8860849113991,77.5088942156741,62.9867336306752,66.5622967355733,3.06122448979591
53,ATO,False,,38.2286423364631,38.2286423364631,18.7642498860009,34.723591501524,71.5020161290322,100.0
54,ADSK.O,True,100.0,64.4610448767551,64.4610448767551,71.3434741998818,41.7507694589881,81.9523865784499,100.0
55,AZO,False,,30.1481798494606,30.1481798494606,0.0,47.4560855494582,25.9912634408602,73.8095238095238
56,AVB,True,100.0,45.4089959441187,45.4089959441187,48.2136295400058,53.2215012984244,34.8018489440412,100.0
57,AVY,True,100.0,78.4702485909758,78.4702485909758,72.3616175783076,80.5707369013179,84.2776553956542,100.0
58,BKR.O,True,100.0,75.7229484452034,75.7229484452034,87.1227302039846,80.7671633426549,55.2492085391385,100.0
59,BALL.K,True,100.0,60.8197399707396,71.6394799414792,77.2283777466105,89.9248834779813,32.086236203427,50.0
60,BAC,True,100.0,34.3512983484291,67.9983713447455,90.0043445878848,65.5713033013792,64.2504687785841,0.704225352112676
61,BBWI.K,False,,55.7907964798697,55.7907964798697,56.8600809085883,65.3736519636266,44.8481424172205,100.0
62,BAX,True,100.0,51.9580865578758,78.9161731157516,61.0055724417426,81.2733768648216,84.1708018273472,25.0
63,BDX,True,100.0,75.5845964552924,75.5845964552924,69.3859458677087,87.7782995089848,62.4222577088033,100.0
64,WRB,False,,21.0376114327727,21.0376114327727,19.5833333333333,25.7516788766788,22.5504032258064,100.0
65,BRKb,False,,10.6883076717926,10.6883076717926,0.0,19.5628663852742,11.9186827956989,12.5
66,BBY,True,100.0,40.0357841353051,72.9287111277531,64.8161339765817,81.2911463237761,67.9330103969754,7.14285714285714
67,BIO,False,,13.5280978895681,13.5280978895681,0.0,14.4563955795404,18.6189516129032,100.0
68,TECH.O,False,,22.2078917698408,22.2078917698408,0.0,35.4188759278897,24.9764784946236,100.0
69,BIIB.O,True,100.0,66.860598188187,66.860598188187,66.1089283294946,57.3828856527936,81.5757375957883,100.0
70,BLK,False,,29.8713730276891,29.8713730276891,16.5229885057471,35.1941000953581,34.3380376344086,100.0
71,BK,True,100.0,34.9673128412085,53.2679590157503,82.2342211937389,75.117380082159,31.4007523324592,16.6666666666666
72,BA,True,,69.4217240308634,69.4217240308634,85.7136426655143,60.0770218228498,70.1415800252048,87.5
73,BKNG.O,False,,11.384617065123,11.384617065123,0.0,14.7769062078272,16.5423387096774,100.0
74,BWA,False,,37.714273840366,37.714273840366,39.904627994623,36.6783225296784,36.4146505376344,100.0
75,BXP,True,100.0,47.6285542704495,47.6285542704495,46.688760534798,65.0638169868939,32.3552058560481,100.0
76,BSX,True,,20.8785584894319,38.1856884074354,42.2872340425531,39.7551188444902,34.2052170355916,3.57142857142857
77,BMY,True,100.0,68.8792056042923,68.8792056042923,81.1356055767382,67.5579515703757,61.8657197085188,93.75
78,AVGO.O,False,,32.1007591334477,32.1007591334477,32.2239091318038,40.4057404919473,18.2497598938959,100.0
79,BR,False,,40.7427329080404,40.7427329080404,50.0,39.9999999999999,35.2116935483871,100.0
80,BRO,False,,39.9997412196054,39.9997412196054,19.5833333333333,31.4596989268042,63.2963709677419,100.0
81,BFb,True,100.0,42.5987964305504,42.5987964305504,51.2887387160643,38.5881963451346,39.5459136227818,100.0
82,CHRW.O,False,,21.1063973411858,21.1063973411858,3.66355866355866,36.2104357957224,22.4025537634408,100.0
83,CDNS.O,False,,28.5047787179007,28.5047787179007,0.0,33.4173520414494,32.8259408602151,100.0
84,CZR.O,,,,,,,,
85,CPT,False,,49.8780216656855,49.8780216656855,37.3770553458998,44.0194420963651,69.9630376344086,100.0
86,CPB,True,100.0,83.442282104765,83.442282104765,90.7517976373908,82.0543463959998,77.799859493465,100.0
87,COF,False,,50.5203364675309,50.5203364675309,40.6784591194968,62.847881087919,44.1391370408764,88.7323943661971
88,CAH,False,,41.2011571544881,41.2011571544881,41.6197963072963,49.1364026313665,36.0510994064678,83.3333333333333
89,KMX,False,,56.3288109759861,56.3288109759861,4.39814814814814,70.7534181591589,66.2668010752688,100.0
90,CCL,True,100.0,45.6302025908487,63.2604051816975,62.6399126399126,76.7488878892387,43.5861244079923,28.0
91,CARR.K,,,,,,,,
92,CTLT.K,,,,,,,,
93,CAT,True,100.0,70.5840651527621,72.5967017340956,84.2285264440694,66.7670525213656,66.2818299388174,68.5714285714285
94,CBOE.K,False,,19.2212953382528,19.2212953382528,16.5229885057471,31.7929265741794,14.3716397849462,100.0
95,CBRE.K,True,100.0,77.9383153536391,77.9383153536391,61.4665232775966,77.3814357213567,94.177318993028,100.0
96,CDW.O,,,,,,,,
97,CE,True,100.0,43.8678161413115,43.8678161413115,39.1205875360755,32.4006540683695,71.685055745269,100.0
98,CNC,,,,,,,,
99,CNP,True,100.0,24.6405238422069,44.7355931389594,21.3478730720109,39.4947874899759,94.3453106896762,4.54545454545454
100,CDAY.K,,,,,,,,
101,CF,False,,18.6265288043011,18.6265288043011,11.7760926192442,22.3189011618146,24.4724462365591,48.1481481481481
102,CRL,False,,35.9235767700826,35.9235767700826,0.0,59.3319194061505,38.5450268817204,100.0
103,SCHW.K,False,,52.8003755682399,52.8003755682399,33.3277385747888,63.8549219936297,54.2641129032258,85.7142857142857
104,CHTR.O,,,12.9671702833816,12.9671702833816,0.0,14.9452432575194,18.9415322580645,100.0
105,CVX,True,100.0,41.3969227325044,77.8918846806951,86.8807730977516,66.5222815771373,84.9839738703579,4.90196078431372
106,CMG,False,,30.7811063915949,30.7811063915949,8.90302066772655,47.9345197930724,24.7412634408602,100.0
107,CB,True,100.0,43.7932674691597,43.7932674691597,60.0819047067454,43.535539752645,50.9366262814538,85.7142857142857
108,CHD,True,100.0,51.4526190430134,51.4526190430134,37.9483695652173,48.2463851937536,71.1912121165925,58.3333333333333
109,CI,False,,52.5789510681902,52.5789510681902,59.6929824561403,42.9970760233918,60.5201854279732,83.3333333333333
110,CINF.O,False,,36.2054936800011,36.2054936800011,19.6864261168384,27.4592549263602,58.4435725247474,100.0
111,CTAS.O,True,100.0,54.0667907550981,74.042672419287,52.8209109730848,78.7482341214031,83.1750983291664,34.0909090909091
112,CSCO.O,True,100.0,43.7180787085438,81.8806018615321,69.2156862745098,90.5964349074934,80.4383969042827,5.55555555555555
113,C,True,100.0,40.087761951024,76.6543971414846,93.7134640847401,75.0914471360391,72.3227089558306,3.52112676056338
114,CFG,,,,,,,,
115,CLX,True,100.0,60.6797866420172,60.6797866420172,57.427536231884,50.5448235974551,83.6389096387991,100.0
116,CME.O,False,,30.8733936297273,30.8733936297273,16.5229885057471,56.2658697311793,18.692876344086,100.0
117,CMS,True,100.0,45.7104972463083,45.7104972463083,30.0471559092248,33.4398159979555,91.492488109031,100.0
118,KO,True,100.0,41.7658231203405,73.5316462406811,57.7240427531125,93.7626469719131,55.2982079699981,10.0
119,CTSH.O,True,100.0,64.9662477246935,64.9662477246935,69.0446236251691,82.4440339955097,48.6924189991259,89.3939393939393
120,CL,True,100.0,73.1471910840252,73.1471910840252,57.427536231884,71.5361480624638,91.9994295892026,91.6666666666666
121,CMCSA.O,True,100.0,26.3814466367401,34.7628932734801,27.9976958525345,51.5322268147765,19.3982166087363,18.0
122,CMA,True,100.0,63.3141508343261,63.3141508343261,70.0890019860973,61.6427524088814,73.2579031749903,100.0
123,CAG,True,100.0,75.4221267613262,75.4221267613262,68.1336671802773,75.8784504261096,82.6510064129926,90.3846153846153
124,COP,True,100.0,53.5080861082399,82.5063682949112,87.6175019715195,77.2366623849761,84.4076811086041,24.5098039215686
125,ED,True,100.0,69.2407122409961,69.2407122409961,79.8272738630684,55.5910503637776,68.9881179238571,80.3571428571428
126,STZ,False,,35.7494794108911,35.7494794108911,28.8855120977214,31.3922613574524,51.9986800516291,100.0
127,CEG.O,,,,,,,,
128,COO,False,,24.3836695856945,24.3836695856945,0.0,12.5675816435855,51.3205645161291,100.0
129,CPRT.O,False,,22.7779865511691,22.7779865511691,0.0,35.1562925887957,20.4133064516129,100.0
130,GLW,True,100.0,53.9302012432417,53.9302012432417,64.2196209587513,58.5933048433048,35.5022600463442,83.3333333333333
131,CTVA.K,,,,,,,,
132,CSGP.O,,,,,,,,
133,COST.O,False,,59.2699901631943,68.5399803263887,81.6253101736973,64.4106033717834,61.7538353456511,50.0
134,CTRA.K,False,,16.3612704914682,16.3612704914682,3.12140391254315,15.4403402066953,37.4220671484033,46.078431372549
135,CCI,False,,28.9899393284614,28.9899393284614,0.0,45.4949243410781,47.315188172043,100.0
136,CSX.O,True,100.0,72.8925032697495,72.8925032697495,68.6446192696192,77.7233278485959,71.7098921174055,85.7142857142857
137,CMI,True,100.0,64.9439297464576,64.9439297464576,70.8698420019778,63.1174682963102,59.7627840620363,100.0
138,CVS,True,100.0,44.4766322257284,84.7865977847902,89.0087719298245,88.5818713450292,78.1211824399861,4.16666666666666
139,DHI,False,,30.5389187758109,30.5389187758109,3.78307402174063,19.8506111362607,82.0665322580645,70.0
140,DHR,False,,33.1049185713816,33.1049185713816,24.2383123462151,44.0951646907015,22.7721774193548,100.0
141,DRI,False,,58.9071989121765,58.9071989121765,82.6394576394576,59.5288992602589,36.6156155355001,72.0
142,DVA,True,,54.5613242386172,54.5613242386172,24.0438596491228,51.4473684210526,73.5568035144419,100.0
143,DE,True,100.0,70.2762988942578,70.2762988942578,60.7885935731351,79.1116741748,70.0773865784499,100.0
144,DAL,True,68.0,44.9604901368931,65.9209802737863,63.6501796076264,65.3471575594216,69.2636555582657,24.0
145,XRAY.O,True,,27.4032394462385,27.4032394462385,16.2849182226081,32.4879864041256,25.8968725227148,100.0
146,DVN,True,100.0,42.6201080026937,42.6201080026937,33.9550916429012,31.0893156687548,75.8920449925808,82.3529411764705
147,DXCM.O,,,,,,,,
148,FANG.O,,,,,,,,
149,DLR,False,,38.2758680313303,38.2758680313303,17.7515948235851,44.4242001934309,56.4482526881721,100.0
150,DFS,True,,42.5182272324332,46.3040600986693,27.5070754716981,54.2566454734386,49.5326252108868,38.7323943661971
151,DISH.O,False,,12.5143362274916,12.5143362274916,6.45161290322581,19.4474941875484,5.40658602150537,80.0
152,DIS,True,100.0,35.3928733269163,64.7857466538327,63.2327188940092,88.8145202956641,33.6655372786958,6.0
153,DG,False,,17.2760897224894,22.0521794449789,0.0,37.8221217834959,25.0436827956989,12.5
154,DLTR.O,False,,30.6422440750493,30.6422440750493,0.0,53.5123114463176,33.820564516129,100.0
155,D,True,100.0,62.5292949043855,67.915732665914,64.3451987241673,58.7815568270113,85.8600689574567,57.1428571428571
156,DPZ,,,,,,,,
157,DOV,False,,55.1377602360463,55.1377602360463,62.093621259927,42.1442695325394,63.8266370408765,100.0
158,DOW,,,,,,,,
159,DTE,True,100.0,46.3601723648504,53.4346304439866,56.5911345797689,35.2688775870594,71.6840521271622,39.2857142857142
160,DUK,True,89.65,44.2708106248568,77.8273355354278,82.6170921891995,68.6183866638412,81.6563827570786,10.7142857142857
161,DD,,,,,,,,
162,DXC,True,100.0,49.1098282175513,49.1098282175513,55.6346619393454,48.2336935500687,47.9068273980121,66.6666666666666
163,EMN,True,100.0,37.712915999133,37.712915999133,43.0951134881483,30.0197432144369,41.240020987052,100.0
164,ETN,True,100.0,43.8624681512356,62.0106505881856,89.4949760980221,58.4216872792992,33.7349896480331,25.7142857142857
165,EBAY.O,False,,34.8648676547618,34.8648676547618,43.860200911153,45.2934051961206,23.1861381283411,50.0
166,ECL,True,51.0,58.584202749402,58.584202749402,52.4463799985409,69.575708927287,50.8031930300628,100.0
167,EIX,True,100.0,32.4109448584185,32.4109448584185,22.239541993709,33.5329872148053,48.2436746651218,80.3571428571428
168,EW,False,,41.9891397486051,41.9891397486051,13.0029671443045,42.2820155578776,55.1304004817367,100.0
169,EA.O,False,,21.1359486559992,37.726442766544,0.0,43.4103898692517,44.1498655913978,4.54545454545454
170,ELV,True,100.0,54.7150426022229,63.5967518711124,45.9210526315789,56.0672514619883,81.4700019818281,45.8333333333333
171,LLY,True,100.0,68.2590340505612,68.2590340505612,69.3176173056948,69.5550446748842,65.5459237860032,84.375
172,EMR,False,,48.3519429180841,48.3519429180841,46.1553997014258,65.2340178461271,28.8535187613065,100.0
173,ENPH.O,,,,,,,,
174,ETR,True,100.0,77.9424747603175,77.9424747603175,69.9505578093306,73.4855901674083,97.3226835477773,100.0
175,EOG,True,100.0,37.0705861334308,37.0705861334308,31.0965669351745,35.0748766636616,49.3914961786287,100.0
176,EPAM.K,,,,,,,,
177,EQT,True,100.0,46.0719937999859,46.0719937999859,46.3967203682393,40.1977565528967,56.0714512571904,46.078431372549
178,EFX,False,,36.2395483435637,36.2395483435637,3.44202898550724,43.093340821776,50.440188172043,100.0
179,EQIX.O,False,,35.9551052382566,38.5768771431798,44.5685974194746,42.3531942762712,28.0409946236559,33.3333333333333
180,EQR,False,,33.3351533792268,33.3351533792268,5.35714285714286,35.3089564628026,64.1229838709677,100.0
181,ESS,False,,26.1194930080901,26.1194930080901,0.0,28.1660993199454,54.6706989247312,100.0
182,EL,False,,32.8496659444132,32.8496659444132,37.9483695652173,40.6119144013881,12.6577014350468,100.0
183,ETSY.O,,,,,,,,
184,RE,False,,39.3383744043243,39.3383744043243,19.5833333333333,30.1501751172804,63.1707317073171,100.0
185,EVRG.K,False,,26.6466682663675,26.6466682663675,33.5547483611135,18.1368934096206,25.9656394190702,100.0
186,ES,True,100.0,62.8688692875339,62.8688692875339,59.3444821706793,50.6065903793176,84.8012899668679,100.0
187,EXC.O,True,100.0,68.2454252781382,68.2454252781382,67.9686811006261,63.4083139083139,75.0041351606805,100.0
188,EXPE.O,False,,8.66486202697565,8.66486202697565,1.34680134680134,15.7162336932073,4.67405913978494,18.0
189,EXPD.O,False,,36.0756314669667,36.0756314669667,23.5868298368298,57.4654721911161,23.2554004817366,100.0
190,EXR,,,,,,,,
191,XOM,True,100.0,47.142086047041,85.4606426823173,83.778310068211,89.3430143531728,81.0045010366485,8.82352941176471
192,FFIV.O,True,65.0,35.7103815884968,35.7103815884968,16.5389527458492,44.7030845095828,33.7180938370225,66.6666666666666
193,FDS,False,,27.042451999568,27.042451999568,1.24223602484472,23.9539212498989,49.0490591397849,100.0
194,FAST.O,False,,21.7160494787032,21.7160494787032,9.4098121428865,17.5603457186967,41.932123655914,88.5714285714285
195,FRT,False,,45.2477241340376,45.2477241340376,35.1239689261467,25.1831501831502,75.8971774193548,100.0
196,FDX,True,100.0,35.1356897003942,66.6999508293598,57.4732905982906,61.0016921412521,85.179679401183,3.57142857142857
197,FITB.O,True,100.0,53.1965868561186,53.1965868561186,25.9308176100628,50.8785640355849,73.9632815517206,88.7323943661971
198,FRC,False,,28.2859304278896,28.2859304278896,16.6666666666666,17.7208860083622,54.1565860215054,100.0
199,FE,True,100.0,55.5430487798816,55.5430487798816,56.457855631008,35.4269266087447,80.1388359554444,80.3571428571428
200,FIS,False,,40.0300766790057,40.0300766790057,0.0,30.0,56.3944892473118,100.0
201,FISV.O,False,,14.9046743760173,14.9046743760173,0.0,17.0967488684298,22.5369623655914,100.0
202,FLT,False,,11.1297743042639,11.1297743042639,0.0,21.6744151247754,5.44690860215053,100.0
203,FMC,True,100.0,43.5184581720569,43.5184581720569,29.5052742016581,46.3596299750881,63.4608754090696,100.0
204,F,True,100.0,43.2233877070321,75.5772101966728,83.8560522688823,88.7215853313524,41.5683692603207,10.8695652173913
205,FTNT.O,False,,26.7272892617471,26.7272892617471,14.8052839252015,47.5237431668306,12.3958333333333,100.0
206,FTV,,,,,,,,
207,FBHS.K,False,,20.4653367265023,20.4653367265023,8.29079221024768,22.648257129923,32.8723359656076,100.0
208,FOXA.O,,,,,,,,
209,FOX.L,,,,,,,,
210,BEN,False,,44.8920991733511,44.8920991733511,62.8819910674323,48.5101328583133,43.6115832774356,100.0
211,FCX,True,100.0,53.3442491013981,86.2803349374902,88.0599781569692,87.9963619136851,80.9171354452507,20.4081632653061
212,GRMN.K,False,,47.4238799112941,47.4238799112941,30.7843137254902,36.178930472248,67.972972972973,100.0
213,IT,False,,35.0908688524163,35.0908688524163,0.0,16.5123907370007,61.6162634408602,100.0
214,GNRC.K,,,,,,,,
215,GD,True,100.0,46.0780269069147,46.0780269069147,37.5528907614469,40.7942086323365,59.4923026302417,87.5
216,GE,True,100.0,57.3312170667853,85.4957674669039,85.6522428720704,87.1647488789178,82.549539351993,29.1666666666666
217,GIS,True,100.0,63.279845651938,84.2519989961837,86.3604262968669,87.9096458068064,75.6131280870784,42.3076923076923
218,GM,True,100.0,39.3663476206967,39.3663476206967,59.5573136279958,24.9756318708075,35.6431604061223,86.9565217391304
219,GPC,False,,17.3645681362485,17.3645681362485,0.0,24.1290471191885,30.1377688172043,100.0
220,GILD.O,False,,45.8050951902003,45.8050951902003,2.91666666666666,51.5376458112407,74.0080886537797,100.0
221,GL,False,,29.9468945033461,29.9468945033461,19.5833333333333,31.2830919080919,38.3702956989247,100.0
222,GPN,False,,14.1796643114372,14.1796643114372,0.0,10.5105963813241,28.7936827956989,100.0
223,GS,True,100.0,43.4384395744397,58.3054505774509,87.8351300047297,72.7716835058263,39.0235367502083,28.5714285714285
224,HAL,True,100.0,74.2550962523068,74.2550962523068,79.2929097512133,78.7564932315634,61.9756603553062,100.0
225,HIG,True,100.0,42.1908392792196,66.5245357012964,71.6510048650527,53.1616081287134,87.8474614813911,17.8571428571428
226,HAS.O,True,100.0,75.6951213799649,75.6951213799649,51.1363636363636,89.0789531753387,66.1856985690184,91.6666666666666
227,HCA,False,,19.1822690687291,19.1822690687291,0.0,40.2339181286549,3.51142473118279,62.5
228,PEAK.K,False,,55.2941173091077,55.2941173091077,42.1681998738865,54.3988409373025,71.4482526881721,100.0
229,HSIC.O,False,,34.2349349908427,34.2349349908427,36.7545954552033,25.6941688821872,44.3044354838709,100.0
230,HSY,True,100.0,67.5214370769228,67.5214370769228,77.8376990241397,67.2187926460638,56.6964512571904,75.0
231,HES,True,100.0,73.6268074535817,73.6268074535817,90.2502549276077,82.8497288676078,32.7982079699981,82.3529411764705
232,HPE,,,,,,,,
233,HLT,,,,,,,,
234,HOLX.O,False,,32.6823114565691,32.6823114565691,0.0,17.5490307924288,67.8595430107527,100.0
235,HD,False,,60.4503877358826,60.4503877358826,56.763342379014,65.7946431084041,56.5954542451775,100.0
236,HON.O,False,,56.2641354712472,62.5282709424944,55.7317323481116,58.9532394581235,78.3158843527044,50.0
237,HRL,True,,69.4962899417738,69.4962899417738,69.5669619928094,77.5246910216118,55.5472577088033,100.0
238,HST.O,False,,63.7147346092001,63.7147346092001,59.7974101921471,56.6670855132393,74.9019058580808,100.0
239,HWM,True,100.0,37.3234448649793,71.5218897299587,75.5280073461891,88.1100191502346,46.0979391527938,3.125
240,HPQ,True,100.0,63.2038715905159,76.407743181032,61.8459459459459,80.0914782950682,81.9732465902392,50.0
241,HUM,True,100.0,62.7077447381952,62.7077447381952,72.780701754386,58.8157894736842,62.3416125475131,83.3333333333333
242,HBAN.O,False,,38.4570822603093,38.4570822603093,18.6713836477987,40.5138022951116,50.2043252129195,57.7464788732394
243,HII,False,,30.7396720517494,30.7396720517494,0.0,26.5051873987247,59.0221774193548,100.0
244,IBM,True,100.0,71.0123298935295,71.0123298935295,85.1365776481576,90.809647697801,49.7273652356851,89.3939393939393
245,IEX,True,,27.4289765919312,27.4289765919312,14.8614826996401,32.9881134189404,35.2213232006016,100.0
246,IDXX.O,False,,21.3691492785487,21.3691492785487,0.0,17.4803331217015,36.4616935483871,100.0
247,ITW,True,88.0,49.1585430149424,49.1585430149424,31.6880317957904,47.2515502993387,77.8861198345427,100.0
248,ILMN.O,False,,12.2310547526647,12.2310547526647,0.0,9.18800345224395,21.945564516129,100.0
249,INCY.O,,,,,,,,
250,IR,,,,,,,,
251,INTC.O,True,100.0,64.0012957544465,90.5025915088931,90.0938622680691,95.6555290175979,82.4907197085188,37.5
252,ICE,False,,24.3559212503808,24.3559212503808,16.5229885057471,41.9751068934756,16.7842741935483,100.0
253,IP,True,100.0,62.3669679291714,62.3669679291714,70.8562412342215,50.6424582127933,69.2166125475131,100.0
254,IPG,False,,56.0988588983981,56.0988588983981,33.8179723502304,50.0409892417563,71.5020161290323,100.0
255,IFF,True,100.0,65.4809658367148,65.5773162888142,67.1000256805341,49.3544056841784,91.9319203914873,65.3846153846153
256,INTU.O,True,100.0,71.8048360169708,71.8048360169708,68.3564933950935,63.0019810238765,79.8302170355916,89.3939393939393
257,ISRG.O,False,,24.6290996982675,24.6290996982675,0.0,28.3732540375381,31.192876344086,100.0
258,IVZ,False,,42.1755311035693,42.1755311035693,25.7561653445577,51.4539330367255,44.2231424172205,100.0
259,INVH.K,,,,,,,,
260,IQV,,,,,,,,
261,IRM,False,,36.1704271758265,36.1704271758265,28.7730901327392,54.7510528279759,27.3555107526881,100.0
262,JBHT.O,False,,33.6663572212369,33.6663572212369,30.5069930069929,30.8344198174706,41.1391129032258,100.0
263,JKHY.O,,,,,,,,
264,J,True,100.0,54.7375199083525,67.1673475090128,69.6904499858495,73.2911280157925,55.1977953432119,42.3076923076923
265,JNJ,True,100.0,45.8701158473651,90.1777316947303,95.3816426990793,91.8468336268179,83.8671501819216,1.5625
266,JCI,True,100.0,89.4939221228171,90.4164156742055,95.6804901359224,95.8707864700213,76.9482401656314,88.5714285714285
267,JPM,True,100.0,36.0564851240191,66.4791674311367,82.3352780536246,83.5726222307104,42.3752146980506,5.63380281690141
268,JNPR.K,False,,56.0278048081313,56.0278048081313,50.3921568627451,66.6815916194982,48.6859272414984,88.8888888888888
269,K,True,100.0,67.7763131521642,67.7763131521642,83.046032357473,76.9299375574921,35.1641931926743,90.3846153846153
270,KDP.O,True,100.0,57.7021539465348,58.7376412264029,54.2388167388167,61.4930597727881,59.0693220623208,56.6666666666666
271,KEY,True,100.0,58.9674760994401,60.1884733256409,73.5632654750082,50.8330766324125,73.5176878163302,57.7464788732394
272,KEYS.K,,,,,,,,
273,KMB,True,100.0,84.1068720679255,84.1068720679255,79.9411231884058,89.6587622903412,77.4772788483037,91.6666666666666
274,KIM,True,100.0,44.3490606630241,44.3490606630241,29.3309663046505,40.4089846397538,65.5694643474195,100.0
