,Symbol,11/20/2022
218,GM,5.53230913046623
219,GPC,22.1236391598699
220,GILD.O,11.7717944314147
221,GL,14.0740658233613
222,GPN,10.5022116686955
223,GS,11.0740418851103
224,HAL,17.4797870618149
225,HIG,10.2651326777801
226,HAS.O,12.6375061308466
227,HCA,13.5185315753602
228,PEAK.K,26.9693654266958
229,HSIC.O,16.4842281178191
230,HSY,27.267047807231
231,HES,18.4828386477324
232,HPE,7.86286603211958
233,HLT,30.9581927924729
234,HOLX.O,21.2323918225818
235,HD,18.7842480542787
236,HON.O,24.5051116568622
237,HRL,26.7237828486696
238,HST.O,21.0689655172414
239,HWM,26.4729597625283
240,HPQ,7.23535013400615
241,HUM,21.1391525908527
242,HBAN.O,10.4168852883357
243,HII,15.483805047512
244,IBM,16.2060108449869
245,IEX,28.9242841379003
246,IDXX.O,51.9072845024355
247,ITW,24.157963780091
248,ILMN.O,91.1932522947159
249,INCY.O,29.2060259818617
250,IR,23.6291152942419
251,INTC.O,15.2809609560449
252,ICE,19.4778493433866
253,IP,9.54630370963438
254,IPG,12.10357146775
255,IFF,17.6196999254117
256,INTU.O,27.6346413502417
257,ISRG.O,55.5418995833987
258,IVZ,11.5326769328194
259,INVH.K,52.1166666666667
260,IQV,21.0585419190874
261,IRM,29.5446842164727
262,JBHT.O,18.4479185323542
263,JKHY.O,37.5120385232745
264,J,18.3301047683868
265,JNJ,17.5366134032675
266,JCI,19.0485941068234
267,JPM,11.4674850872999
268,JNPR.K,16.2128573042594
269,K,17.0576156540645
270,KDP.O,22.1762603784543
271,KEY,8.7306129725368
272,KEYS.K,21.4353317613259
273,KMB,23.3611628667738
274,KIM,51.5116279069767
275,KMI,15.9618717504333
276,KLAC.O,15.3150649142419
277,KHC.O,14.079822616408
278,KR,11.854202641527
279,LHX,17.3811158831586
280,LH,11.5812146640376
281,LRCX.O,13.2226609830746
282,LW,28.2081670063151
283,LVS,NaN
284,LDOS.K,16.6841146197105
285,LEN,5.15964694395531
286,LNC,NaN
287,LIN,27.8451923372718
288,LYV,81.349060081091
289,LKQ.O,13.815220782675
290,LMT,21.9973473271438
291,L,NaN
292,LOW,15.3376429433545
293,LUMN.K,4.37733035048471
294,LYB,6.60735302854409
295,MTB,14.0284779500217
296,MRO,6.56762629353451
297,MPC,4.72636573365342
298,MKTX.O,39.0666353880949
299,MAR.O,24.6365308059471
300,MMC,24.7330674467058
301,MLM,28.2860998650472
302,MAS,13.3141696043348
303,MA,32.4754537199508
304,MTCH.O,33.4236155131678
305,MKC,30.9915749980575
306,MCD,27.4780724238239
307,MCK,14.9051861969099
308,MDT,14.7110979219896
309,MRK,14.1248565221928
310,META.O,12.323533164107
311,MET,10.6384177925072
312,MTD,35.8986524203686
313,MGM,NaN
314,MCHP.O,12.5128215510028
315,MU.O,186.709163346614
316,MSFT.O,25.2596702902003
317,MAA,31.959323399114
318,MRNA.O,8.44403172638343
319,MHK,7.68244756308798
320,MOH,17.8413910164736
321,TAP,13.7591202392801
322,MDLZ.O,22.2077185404892
323,MPWR.O,30.4845730980167
324,MNST.O,43.4044405746626
325,MCO,34.6480789653341
326,MS,13.8842841421863
327,MOS,4.10035100411291
328,MSI,25.7733777690649
329,MSCI.K,43.2471671169467
330,NDAQ.O,24.5117845117845
331,NTAP.O,13.3595740593751
332,NFLX.O,27.9066071542781
333,NWL.O,8.44936708860759
334,NEM,24.1344642074077
335,NWSA.O,28.8231490462334
336,NWS.O,29.3727772389266
337,NEE,28.9491997216423
338,NKE,35.4158897813971
339,NI,18.1987899740709
340,NDSN.O,24.7913219105018
341,NSC,17.8343120426416
342,NTRS.O,12.7879611429933
343,NOC,21.121438735165
344,NLOK.O,12.8376844494892
345,NCLH.K,NaN
346,NRG,5.53422862757943
347,NUE,4.98137639326323
348,NVDA.O,47.0351580862377
349,NVR,9.60832522174707
350,NXPI.O,12.1000488393271
351,ORLY.O,25.5676134006783
352,OXY,7.15972466462342
353,ODFL.O,24.9422092172641
354,OMC,11.4705991605067
355,ON.O,13.7358679415534
356,OKE,16.9234807717548
357,ORCL.K,16.1218572185398
358,OGN,4.77495107632094
359,OTIS.K,24.8073886203761
360,PCAR.O,12.8254360240778
361,PKG,11.7183597928764
362,PARA.O,9.3304198688941
363,PH,15.9949633371346
364,PAYX.O,28.8832050485251
365,PAYC.K,53.6083417487309
366,PYPL.O,20.8673258762704
367,PNR,12.349132434367
368,PEP.O,26.7643781226707
369,PKI,17.2260025730843
370,PFE,7.44749845583694
371,PCG,13.6411523231736
372,PM,18.1432046839167
373,PSX,5.44370517584032
374,PNW,17.6341576000517
375,PXD,7.86060864522281
376,PNC,11.2098983207411
377,POOL.O,17.1239907120513
378,PPG,21.4861160588104
379,PPL,20.0965837953854
380,PFG.O,13.9712245032838
381,PG,24.5383462218313
382,PGR,32.2027094831912
383,PLD,32.2099042081498
384,PRU,11.2303589048177
385,PEG,16.7177171868797
386,PTC.O,27.112964086867
387,PSA,18.2394978871489
388,PHM,4.20617625694485
389,QRVO.O,15.9994306712903
390,PWR,23.511698121563
391,QCOM.O,12.1745626840069
392,DGX,14.9057270283119
393,RL,13.2863032382055
394,RJF,12.6481415792961
395,RTX,20.0560290072097
396,O,48.3496117832562
397,REG.O,26.4796124343965
398,REGN.O,17.1025229778953
399,RF,10.0191562346861
400,RSG,27.9057262074974
401,RMD,34.5975948196115
402,RHI,12.5516404412193
403,ROK,24.750151918852
404,ROL,57.9002631830145
405,ROP,30.6490656851642
406,ROST.O,25.3287034312283
407,RCL,NaN
408,SPGI.K,31.1065223237212
409,CRM,31.2449873787473
410,SBAC.O,66.1645372829929
411,SLB,24.8620583774529
412,STX.O,28.6593595890951
413,SEE,12.4483044844567
414,SRE,17.8929934601698
415,NOW,54.4633846993045
416,SHW,27.5129461225818
417,SBNY.O,6.14530626227327
418,SPG,NaN
419,SWKS.O,9.62660056394142
420,SJM,17.2100094564374
421,SNA,14.2810536491058
422,SEDG.O,65.2804765800777
423,SO,18.2932613171595
424,LUV,16.5559605367763
425,SWK,18.3031058225329
426,SBUX.O,28.7640700204682
427,STT,10.5702835056592
428,STE,19.6729276530189
429,SYK,24.3931440440191
430,SIVB.O,8.51401119127977
431,SYF,5.91241260699671
432,SNPS.O,36.8133295679187
433,SYY,20.4855750820651
434,TMUS.O,74.6617571072394
435,TROW.O,15.4305888955885
436,TTWO.O,24.190546167034
437,TPR,9.6243769873142
438,TRGP.K,16.9969873997171
439,TGT,27.4419881963059
440,TEL,18.2634479609501
441,TDY,22.9082807787994
442,TFX,16.7478250553318
443,TER.O,22.7448560879827
444,TSLA.O,43.889048563175
445,TXN.O,18.8995576653361
446,TXT,17.4303482587065
447,TMO,23.2421909773019
448,TJX,25.144769012997
449,TSCO.O,22.8503368413613
450,TT,24.5434656365021
451,TDG,28.5212961860849
452,TRV,14.1458348502907
453,TRMB.O,21.9168452441693
454,TFC,9.18654973231046
455,TYL,41.2600336451255
456,TSN,9.54557970602761
457,USB,9.81208211568214
458,UDR,171.063829787234
459,ULTA.O,20.5837274069644
460,UNP,18.2458414419223
461,UAL.O,20.0963081861958
462,UPS,13.8407260871045
463,URI,10.6749818506781
464,UNH,24.0599592342578
465,UHS,13.0917460036446
466,VLO,5.06026577242409
467,VTR,NaN
468,VRSN.O,31.5853658536585
469,VRSK.O,31.4942624691255
470,VZ,7.42339747046046
471,VRTX.O,21.4764505119454
472,VFC,13.7827590517062
473,VTRS.O,3.26271048190234
474,VICI.K,26.478014230908
475,V,25.4615202508467
476,VNO,69.5072463768116
477,VMC,33.4590846773515
478,WAB,20.3997243280496
479,WBA.O,8.84406413114579
480,WMT,24.7627650298264
481,WBD.O,NaN
482,WM,28.1989285876742
483,WAT,26.9352927313457
484,WEC,21.7782126846142
485,WFC,12.5314296340014
486,WELL.K,117.547084735181
487,WST,27.5285593509622
488,WDC.O,368.968968968969
489,WRK,9.44054859128708
490,WY,10.7686198346832
491,WHR,7.74843396696482
492,WMB,20.7310487800336
493,WTW.O,17.4181761845565
494,GWW,20.2761079979623
495,WYNN.O,NaN
496,XEL.O,21.5922295761128
497,XYL,41.5311548190594
498,YUM,28.0077228581768
499,ZBRA.O,14.754003917502
500,ZBH,16.6848007300423
501,ZION.O,8.96523054334463
502,ZTS,29.8748717948718
