,Symbol,2021,2020,2019,2018,2017,2016
85,CPT,151.491771728,52.831944503,63.704210722,41.430225008,56.19342355,16.987407455
86,CPB,13.782867509,20.079820922,38.152439919,19.764906058,16.152805337,28.469600098
87,COF,5.420798396,48.168622311,9.1144223,6.769720335,13.906403389,12.386913322
88,CAH,13.307522924,16.160714016,,,17.85428086,17.455693777
89,KMX,18.509806374,22.718800132,16.852906631,15.212989123,17.627139143,20.897023983
90,CCL,,,11.514301701,10.950080515,18.07594785,15.950341312
91,CARR.K,21.741308888,21.443514644,,,,
92,CTLT.K,40.207017621,66.813900784,57.24046077,38.617307192,47.926826423,30.594990865
93,CAT,22.450776938,30.264385227,14.331950409,12.725133315,109.705581353,54.09378044
94,CBOE.K,31.152796824,21.988608994,31.530407136,31.570285272,67.499187344,31.715168684
95,CBRE.K,25.269438209,19.79485561,19.905878226,14.113997674,18.35535043,21.792990809
96,CDW.O,28.783025352,25.996800454,30.036294206,20.737386143,25.664037109,21.232192716
97,CE,6.782629752,26.395493631,17.021700179,8.752464884,18.382864177,25.945183633
98,CNC,66.663969904,16.690067422,19.507881345,28.124969509,20.861336631,21.729266642
99,CNP,26.5804460867412,,23.927979152,28.840259899,20.619606075,
100,CDAY.K,,1377.456049638,112.563014062,,,
101,CF,51.335610726,29.333090848,21.215137672,47.512967513,,105.879187408
102,CRL,48.785098521,41.654996732,33.000719379,26.092048357,26.730523596,25.570117296
103,SCHW.K,31.993487176,24.559193955,17.596436315,18.605630522,32.874696019,31.937532872
104,CHTR.O,29.591607942,52.292391578,87.743606626,50.40086168,100.089376154,22.48335145
105,CVX,22.762981786,,16.76495261,17.10405504,36.480142669,
106,CMG,70.184629837,165.919851251,78.057017961,64.080721615,56.066046319,155.694750481
107,CB,9.838695476,30.610134436,19.838978763,12.90049403,17.518011916,17.6514441
108,CHD,31.314921178,28.143521312,28.909621471,29.546291886,28.863025756,25.438510647
109,CI,9.646005097,14.596319018,17.970649726,15.665417305,22.238964014,18.132387225
110,CINF.O,7.33071882,18.017404933,18.993755453,14.365688605,24.783061437,19.339288027
111,CTAS.O,41.918467224,41.381538818,31.96669799,27.862734691,35.584043697,26.680950688
112,CSCO.O,23.559284857,18.168752182,17.643380054,17.784874032,19.887219216,14.426886905
113,C,5.73110226207243,12.405090795,10.497697839,8.029229728,14.341691128,12.814569322
114,CFG,9.481973214,16.193158662,10.894233916,9.162916846,17.019447902,19.377188975
115,CLX,50.454454698,22.49000636,24.362225064,26.591404286,27.312390284,24.19475142
116,CME.O,33.666917678,29.911714501,34.282127155,13.940054025,31.522742446,24.979641883
117,CMS,25.8133896294062,26.739421033,30.367903967,20.200253063,24.492289848,19.982427755
118,KO,29.132184643,28.441623102,30.797736492,31.576771233,43.650340602,25.125749955
119,CTSH.O,25.022492604,30.383360522,16.822358928,18.188851163,21.998717619,21.918397684
120,CL,27.26508861,27.299254227,24.664729508,21.828023632,29.114974242,42.83423335
121,CMCSA.O,16.205895043,23.45589486,16.688623754,13.756075095,18.883314788,20.248079292
122,CMA,10.613108287,14.81571856,9.112777448,10.535195282,19.68168318,28.330414745
123,CAG,13.786671942,17.818969881,23.925985969,14.650004801,27.193843666,151.83507371
124,COP,21.481439596,,8.856620266,14.386945376,,
125,ED,25.468884796,17.873527542,21.336408682,17.814912242,21.303327281,18.214269822
126,STZ,85.783819443,40.955484632,51.051018734,10.803649943,26.335740655,27.036750299
127,CEG.O,,,,,,
128,COO,7.075864468,75.576884274,34.745022212,35.608748699,28.981651693,31.313379027
129,CPRT.O,36.6076257436452,44.6012351650509,31.1559992599851,25.1391651145416,33.6669628798154,17.2239076915425
130,GLW,39.6557417210783,174.808196562,21.416222181,40.641437854,13.601248305,12.607726713
131,CTVA.K,20.077967743,49.120225304,,,,
132,CSGP.O,132.247862247,124.009499148,70.467822482,63.908307284,89.731967486,77.564709271
133,COST.O,48.844996937,38.69983032,34.842772214,26.981259837,28.838992182,27.38832623
134,CTRA.K,21.744852764,29.751727416,9.088037679,9701.787333333,,
135,CCI,68.98215466,99.701253233,84.474316005,118.334622382,92.15813243,88.268804297
136,CSX.O,23.687426764,25.218395483,17.27272302,17.52587781,28.368656234,20.000091328
137,CMI,14.344058828,21.396047337,11.445880225,10.366311504,17.945328922,19.79855223
138,CVS,18.008204591,11.271612864,22.621113852,41.730091906,14.960391075,16.835677726
139,DHI,9.483376764,10.739334292,12.287702281,8.469688972,18.644674202,11.575799675
140,DHR,42.415796245,51.831871911,53.148461091,29.674478567,27.662047385,28.158722005
141,DRI,24.080515627,,18.882108505,21.940646443,24.605434106,23.935067243
142,DVA,12.988495773,17.86081043,19.587572347,23.91708496,13.22954776,18.571015331
143,DE,18.054795718,30.947021414,17.443639908,15.868710014,23.48466092,21.402726023
144,DAL,,,8.233917602,9.65163217,12.156101712,7.955903688
145,XRAY.O,29.388834455,,79.268805155,,,24.160877208
146,DVN,25.5897849993319,,9.44015438556113,,6.77184523819467,
147,DXCM.O,95.1013800725459,153.060210637875,,71.1063627730294,,
148,FANG.O,53.9942557887534,,12.9407170227848,12.2954269365715,29.4895467490033,
149,DLR,74.741592786,56.605075022,119.783121924,80.920772829,92.470062919,68.542170944
150,DFS,6.912181913,27.752912324,9.582394243,8.084756984,13.228564205,13.09608153
151,DISH.O,7.784416769,13.107020402,13.985379817,9.221543276,22.001974098,26.754666198
152,DIS,140.008496868,,21.954918263,15.162850256,18.924285257,18.220916815
153,DG,23.086546896,20.838576833,24.609471759,19.238163047,20.607889536,17.453614904
154,DLTR.O,23.718457254,26.712489647,,18.036008115,25.575453666,22.789011197
155,D,24.728353248,37.328620926,103.152362091943,20.529645313,23.801693661,23.145475919
156,DPZ,42.877592235,32.822891968,32.368849307,31.489753989,35.990804212,39.603960396
157,DOV,27.970132334,27.484548785,25.543004926,16.309407505,20.748523652,19.525603124
158,DOW,7.359485978,,41.581510549,,,
159,DTE,43.5590601679104,17.392331175,18.545113332,15.001573661,17.041921676,18.456354578
160,DUK,27.042146048,33.389249508,18.845041322,21.79997575,22.081795317,21.267035273
161,DD,33.31711059235,,,,18.653995719,
162,DXC,21.977496791,,,8.276130438,488.764949387,
163,EMN,32.564666085,28.990367381,14.82029966,8.742318634,13.449672614,12.983784512
164,ETN,33.545947583,35.455530077,16.840458348,14.438322749,12.451735931,15.852724901
165,EBAY.O,23.8649780549863,16.8485641,23.331545723,12.476110049,5.572017664,18.621424987
166,ECL,59.837671282,57.426325973,37.883665601,,30.171589956,32.523708846
167,EIX,34.03548667,63.996251095,,20.009234489,14.444259184,25.992547768
168,EW,55.507710237,72.877889792,60.373792202,33.115799872,32.764406874,37.05325721
169,EA.O,48.615257598,31.983749761,11.699527492,20.348484888,27.752829172,20.058525255
170,ELV,20.802946897,16.596937715,18.49379907,20.110295356,20.341376408,16.877562832
171,LLY,42.194054155,27.645876042,28.322318021,52.625355853,40.215600568,31.940765189
172,EMR,24.290260382,24.770387721,20.494711042,18.828741956,27.272620543,22.678642617
173,ENPH.O,159.733864208,137.535075481,75.480963661,20.085778589,,
174,ETR,18.204618947,14.477622329,29.992289128,15.78371162,,10.260915228
175,EOG,16.5934544806874,,15.1544167912824,17.4533065979732,7263.47219816167,
176,EPAM.K,92.741096328,66.033754886,49.40640588,33.323662644,45.605053361,33.47561293
177,EQT,,,,,,
178,EFX,50.93310974,52.076835206,,28.384465806,26.658347237,29.940817314
179,EQIX.O,178.113951319,140.225010308,100.237327371,215.274894365,148.364202987,406.346282843
180,EQR,32.627074343,23.312975118,37.886023559,36.784004725,21.664905707,5.650858428
181,ESS,51.283581916,26.018687164,46.301326435,43.280194294,30.249027813,51.653236825
182,EL,44.864298223,161.780257448,40.402815325,30.393645602,34.39830009,26.103307534
183,ETSY.O,64.282757224,100.638643293,51.405231033,121.603312968,167.293848168,
184,RE,10.873659996,14.843113446,27.94593727,8.578054346,33.663999026,9.351420236
185,EVRG.K,17.937583171,20.015216035,25.033556273,22.975248086,21.919082055,24.252518862
186,ES,26.424015707,24.561353699,30.503721978,19.903420671,20.511055777,19.657322646
187,EXC.O,17.4370138905941,12.373489051,13.691573531,8.348451818,12.63435786,18.888169926
188,EXPE.O,,,32.39247191,40.301230681,47.264820325,93.802788911
189,EXPD.O,19.854135896,25.575935871,21.033051167,21.394322916,27.185926692,22.404413196
190,EXR,42.145472796,34.383801093,33.646908161,22.952291805,32.094334221,33.687185437
191,XOM,,68.210024656,20.364031133,17.120862898,27.280466286,42.191568231
192,FFIV.O,45.751560668,35.076037289,19.71992482,21.119187922,20.143686101,26.820860669
193,FDS,46.910532066,34.449461345,29.856326859,26.939385373,29.602373596,19.866454829
194,FAST.O,41.522177354,33.375026485,27.392869438,20.869019454,28.952133527,27.151734437
195,FRT,45.074297202,36.588091677,38.284470299,38.98038102,42.321382479,47.924486307
196,FDX,14.993623188,28.222510175,232.462680831,14.25437337,22.957078525,27.190897037
197,FITB.O,12.039566078,13.758034253,10.087419931,8.719562132,11.493077258,12.077922078
198,FRC,28.464468002,26.268553183,23.038310877,17.89435535,20.429914828,24.647830809
199,FE,22.170100482,27.143503206,20.358408525,27.418966184,7.795256146,
200,FIS,298.093729517,,65.466132608,47.475093515,58.777595922,52.3565283
201,FISV.O,53.87713998,86.675852409,53.539595594,26.1671794,31.166516138,26.651286424
202,FLT,23.103870394,32.898116284,26.941765073,25.056326817,32.720236284,32.84189616
203,FMC,23.177920969,26.403087597,19.987225156,19.814736915,64.851214875,
204,F,29.471025597,,25.173916574,5.28260194,11.176428511,5.970215885
205,FTNT.O,108.009015777611,55.1182855552463,43.8817871675778,66.4778894709519,91.2203779100115,1219.43319838057
206,FTV,16.487435057,,76.115637575,26.155919149,26.613441245,17.552815734
207,FBHS.K,19.726559256,24.400658123,22.22577496,13.836381781,23.707583378,21.482216695
208,FOXA.O,12.402194079,11.028590257,15.474848675,,,
209,FOX.L,,,,,,
210,BEN,9.367229521,15.729445976,11.057154166,9.211723673,13.236491454,12.382747693
211,FCX,15.872834745,,182.298179797,5.451709277,26.378029439,
212,GRMN.K,23.236606572,22.48707078,23.787811551,18.556888351,15.998560479,18.13937655
213,IT,41.491056935,67.223117467,57.77832769,139.433931396,,43.88375819
214,GNRC.K,42.7765365980547,49.2290174328868,24.4158189457434,15.6072867501358,26.296085855,40.492187811
215,GD,17.899567687,13.450381721,15.284304532,14.746575767,21.79843227,18.425478512
216,GE,46.0063991117215,21.568940725,,,24.508586749,34.342279524
217,GIS,18.558506946,15.087987601,15.468681408,15.373378867,21.709916844,22.98889075
218,GM,7.83543842,18.675828168,6.102573252,5.680206899,8.740095695,4.028779641
219,GPC,24.8806544925376,214.924670433,22.297412174,18.066429218,21.293523864,20.622651243
220,GILD.O,12.427601221,60.538675755,30.866132756,11.59207032,8.153315101,6.643504237
221,GL,12.676102058,14.418135026,15.983999295,12.608716983,19.541988022,17.009187175
222,GPN,42.601871986,128.569041253,78.038771454,35.731237895,57.065109103,35.620262649
223,GS,6.310413279,15.208838209,10.901780613,6.680482194,13.285252775,19.072447422
224,HAL,51.355174814,,18.763179082,24.420719943,202.872680477,
225,HIG,11.513459608,10.251322751,13.240689902,10.043813169,,20.416382808
226,HAS.O,28.658958952,32.706865505,49.354618613,18.524640622,19.381142568,18.483449484
227,HCA,13.084464363,16.643676951,15.852281319,14.015286742,12.498168102,11.699529774
228,PEAK.K,291.825018194,47.414401556,27.62129893,70.603402513,46.218189551,36.300566738
229,HSIC.O,17.641102654,16.436685817,21.068453528,20.428208793,15.772243431,19.751976607
230,HSY,28.100707638,26.724467633,24.377501314,22.894811606,33.80336217,27.434576638
231,HES,116.680063675,,,,,
232,HPE,6.140798343,,14.132575319,7.403712505,57.654474646,7.158403396
233,HLT,1266.872411273,,34.458653344,33.255829034,,29.329478882
234,HOLX.O,10.62574773,17.322741003,,,16.171558484,34.689377891
235,HD,27.753108942,22.95612133,21.654585659,18.729200526,26.303627661,21.708508868
236,HON.O,26.822284197,31.605506223,22.638323997,18.0143083675453,22.240631639,17.352506102
237,HRL,29.405740174,28.05363957,25.131899294,26.480533582,23.170522053,21.215002255
238,HST.O,,,11.941701322,13.951804902,24.385198883,17.516846644
239,HWM,48.966970755,57.855260491,,,,
240,HPQ,6.904755795,12.276523832,10.206311523,9.346562877,14.171242024,9.696241073
241,HUM,22.401834414,13.148175033,19.479042438,23.712032234,19.526690097,27.578367141
242,HBAN.O,16.672973996,17.850328599,11.855811942,10.458525629,17.56036375,18.435621749
243,HII,11.206717549,11.691262345,17.184314929,12.220949318,17.753213015,20.486041597
244,IBM,62.7833022532657,18.784328430354,11.697509983,8.81128866,12.22969844,12.927544543
245,IEX,41.931488717,40.695001992,31.220333876,24.149156329,33.850178908,24.576810036
246,IDXX.O,75.48636348,87.127715388,53.861782329,45.768358274,50.702106482,49.921671463
247,ITW,28.710827984,30.922815814,23.674526984,16.959407994,25.587547445,22.324594426
248,ILMN.O,62.707581644,86.046911846,50.935052971,52.619852139,41.186760819,42.809427168
249,INCY.O,30.393500594,,46.837452798,,,134.194325482
250,IR,56.106717934,,57.597789049,13.710753387,,
251,INTC.O,9.998252733,9.769278736,14.019479698,10.901581461,16.18014077,17.055072791
252,ICE,25.279652809,31.771183545,25.219564169,23.811104262,25.407433547,23.084728564
253,IP,20.4296399373804,37.56484693,12.732266301,10.166937495,30.360865248,26.586661276
254,IPG,21.088849095,16.33378705,13.833743555,14.805511698,13.154460511,17.42554506
255,IFF,116.969734615,33.479856409,34.449796537,25.815395027,29.220406225,23.405020271
256,INTU.O,85.051410075,51.000747859,43.784236471,38.605836081,40.503456579,36.994477135
257,ISRG.O,77.586672281,93.246615592,54.861323063,48.677806618,46.81720375,34.209418771
258,IVZ,9.105616449,16.273750058,14.946341139,6.834577902,16.057021321,15.216486366
259,INVH.K,100.60799716,91.939078752,133.72897238,,,
260,IQV,71.766330821,199.521158129,131.837845679,109.549899569,269.600418583,23.330582544
261,IRM,23.883308155,63.938230637,23.639978044,40.295408487,46.770214823,116.729559748
262,JBHT.O,32.420720711,29.359694393,26.644884698,9.518781792,30.629152304,25.671404959
263,JKHY.O,38.804562017,41.69594572,40.504055411,35.692522964,38.925035361,27.089868304
264,J,44.461688797,40.484205364,37.955161953,32.497456793,27.255635214,32.866475618
265,JNJ,25.570007743,25.18204903,27.812786598,24.141259573,24.277217607,20.205580956
266,JCI,38.748385682,55.467587356,30.939587624,21.501867363,53.776793148,37.555047001
267,JPM,10.018296757,16.581997173,13.756610624,11.32608736,15.335967246,14.847890426
268,JNPR.K,78.877034877,19.223378908,23.194055993,18.59851129,17.094939898,18.260650431
269,K,17.568068767,17.531552851,32.751484614,10.759466198,30.463131008,37.062922998
270,KDP.O,30.205934655,34.146445568,36.972235703,17.179574799,3.918153645,3.161855652
271,KEY,9.116097223,14.425232289,12.581587617,9.47423751,17.556839943,20.714285714
272,KEYS.K,43.174477071,39.83642006,31.535282459,224.854214206,69.019295539,18.776281403
273,KMB,24.32477972,19.605818782,23.459005154,24.277885263,19.907408935,20.762114417
274,KIM,13.428120063,7.441929646,27.666083332,14.212262321,21.19237775,16.763163681
275,KMI,20.684168656,285.148101794,23.321655981,,32.454470347,
276,KLAC.O,24.353040096,31.50346902,24.894648007,10.882201296,16.103940691,15.842939844
277,KHC.O,20.042429656,,,15.401185863,24.460522177,38.268872576
278,KR,33.981530145,8.467481777,14.835550051,8.34653603578995,16.321409884,16.536727252
279,LHX,28.222289574,31.330129932,24.724571003,22.23675497,26.996841951,21.00983343
280,LH,11.155434782,23.683117445,21.362410895,14.340692453,23.588198063,20.321200974
281,LRCX.O,24.28510644,26.794928895,21.545578404,7.979214314,16.803477727,21.038367711
282,LW,36.094832938,34.125432852,26.719714758,29.683792552,25.217441803,18.541651358
283,LVS,,,20.342199161,15.818553142,26.096884072,26.10089479
284,LDOS.K,16.441467267,24.510238247,21.526870654,20.659845365,31.898549078,13.426871597
285,LEN,8.78454054,10.599394876,9.176198136,9.290173773,18.208254754,11.141884225
286,LNC,10.132271716,12.90092622,15.193139014,14.486861312,11.985991655,12.421603506
287,LIN,50.984951617,62.923253259,21.412048677,24.815442699,27.523572442,22.202728971
288,LYV,,,,,26773.584905663,
289,LKQ.O,17.441556404,17.996854125,25.298694672,14.992702667,25.629714588,20.842116716
290,LMT,16.398132124,15.168004731,18.634108103,15.448635235,25.583609915,21.218326168
291,L,9.399297656,,29.170024174,13.579668682,17.360135189,94.185555399
292,LOW,22.449504249,22.662837521,31.679606386,20.407892702,22.320420759,25.891664209
293,LUMN.K,,8.238485133,,20.720782329,28.773007193,13.958266076
294,LYB,5.12825038431886,24.6546195401716,9.40438970967644,6.15176965542673,11.2259330573272,9.13635338445665
295,MTB,11.012176637,12.682541928,12.195516217,12.2369312,19.695859711,20.881778936
296,MRO,,,12.505525269,18.98885034,,
297,MPC,85.055760105273,,21.735758118,11.784629456,20.634806459,23.648934271
298,MKTX.O,56.290701844,78.601224425,71.814329526,46.488246488,51.873487827,47.162755163
299,MAR.O,116.877329731,250.584101054,38.15116862,17.054058979,32.832051707,29.169268546
300,MMC,32.896280763,29.395803184,37.695183638,20.752610665,22.313424243,20.784708064
301,MLM,37.835706869,26.497871082,30.545491088,22.029023402,32.245029548,34.836197692
302,MAS,38.051577173,20.71095158,23.550831321,19.08641105,25.622485276,22.608807568
303,MA,44.177728926,53.785022648,44.803464357,32.738038425,35.306411883,28.52777348
304,MTCH.O,69.113466282,68.069262354,72.969802535,27.591590274,19.76732442,25.260147602
305,MKC,34.362317758,33.823586645,32.084217053,31.469653617,28.22944771,25.824856944
306,MCD,27.669971057,32.505078445,25.826106049,23.399079692,24.83855373,22.859847275
307,MCK,,13.376979781,,,7.387494079,15.765487669
308,MDT,29.78744234,45.16589231,33.182508182,27.103452591,22.118379209,23.665867062
309,MRK,32.966985697,39.764480834,23.314377576,32.900993755,52.015887408,28.557367815
310,META.O,24.0447510455017,32.3934074743435,32.806458676649,17.6945639394802,34.1703249143612,40.8191504081915
311,MET,10.321436181,7.706525022,6.794324067,8.527642146,28.690105999,10.66955
312,MTD,53.203157939,47.948066919,36.174367309,30.582141042,37.586280328,30.910293979
313,MGM,34.480639213,11.252365818,,30.427311836,32.919903774,57.911335195
314,MCHP.O,64.352556806,58.847340344,66.418042976,31.621526556,35.103977758,275.700532921
315,MU.O,18.144666461,31.625840811,17.662726655,2.638656273,6.479621182,
316,MSFT.O,37.595758404,35.883164339,29.579028712,24.249094568,25.313983357,23.197386841
317,MAA,61.669627762,48.483387293,57.423060676,38.737568155,45.360434118,33.138177265
318,MRNA.O,15.598169343,,,,,
319,MHK,11.68752518,18.928787738,13.582731864,9.554962274,21.376279071,16.759846872
320,MOH,31.587832805,15.907873754,11.545903668,30.20176086,,23.948131507
321,TAP,,16.779607523,76.138546728,10.020179528,9.435719377,33.434232724
322,MDLZ.O,21.15509161,26.934522439,20.738810719,18.121732045,29.391365256,83.256643816
323,MPWR.O,110.978885375,109.839453187,78.144067425,35.963433309,69.568878515,73.85539019
324,MNST.O,33.634870437,41.56385814,31.962459827,28.051657909,46.089426158,39.706277425
325,MCO,34.989868006,30.18422109,34.615894938,21.516643748,53.112406448,20.318605739
326,MS,12.531837071,11.559494371,10.913912035,8.168083292,14.494795465,16.89540445
327,MOS,8.450298309,,,29.226366765,26.907710538,23.522146747
328,MSI,37.530579065,38.0842754,28.697567813,23.335774286,23.111597755,24.504963667
329,MSCI.K,74.330414823,67.494686945,37.607390381,29.91400965,37.924038038,30.818461346
330,NDAQ.O,30.5709795926388,24.3042533877497,21.823495002598,20.8054150833671,51.1432339291063,23.5602777532065
331,NTAP.O,22.324689665,21.767491382,15.434241454,13.702121797,25.089118071,32.06771771
332,NFLX.O,55.253858296,91.535896264,102.745424293,92.486947267,194.203045172,332.616872649
333,NWL.O,15.472791549,,,,18.085299402,83.014167255
334,NEM,25.233743724,20.234270211,14.932862264,45.790282406,52.514221119,
335,NWSA.O,26.920710002,,,,,384.951293248
336,NWS.O,26.920710002,,,,,384.951293248
337,NEE,75.125531093,38.700001003,35.887039408,13.613380617,17.582865403,22.605819305
338,NKE,44.274610435,84.386650362,37.836404515,29.549974691,26.720948711,22.93255132
339,NI,24.5402590015021,,22.650904328,100.039463299,30.960163062,23.409001998
340,NDSN.O,32.995327375,47.032031868,27.706694253,19.761962321,29.080565482,23.844230462
341,NSC,25.59902457,30.624857419,18.91027046,16.317044295,23.036932225,20.016261939
342,NTRS.O,18.843520482,15.421551096,15.961754291,13.554578298,22.071870021,21.219609254
343,NOC,13.607276432,20.833532744,19.473942555,10.273797328,22.766317926,19.842779798
