,Instrument,CSR Sustainability Reporting,ESG Reporting Scope,ESG Combined Score,ESG Score,Environmental Pillar Score,Social Pillar Score,Governance Pillar Score,ESG Controversies Score
101,CF,True,100.0,56.7387167422424,56.7387167422424,48.6585904091414,46.1095976433469,89.0240584038493,100.0
102,CRL,False,,60.5371342277261,60.5371342277261,37.34375,89.4277045547013,49.6768707482993,100.0
103,SCHW.K,False,,45.6428669618859,45.6428669618859,18.7793634989121,58.5001329080276,42.8446712018141,100.0
104,CHTR.O,False,,19.3012505232291,19.3012505232291,0.0,27.9824696793689,16.6882086167801,36.8421052631578
105,CVX,True,45.37,69.7279848587184,87.9408182022852,83.5101111062127,91.1707219300542,88.6791936286709,51.5151515151515
106,CMG,False,,30.0058680758575,46.5501976901767,15.6192552691205,51.9011095999047,66.3616780045351,13.4615384615384
107,CB,True,100.0,49.3921716279684,49.3921716279684,50.1240506329113,43.6149176989458,55.8883415435139,100.0
108,CHD,True,100.0,57.8370473154116,57.8370473154116,43.2870370370371,57.861429643125,72.3396475121213,100.0
109,CI,True,85.8,64.7340226559482,64.7340226559482,81.6530278232406,73.9854205672283,45.1728425787659,100.0
110,CINF.O,True,84.839,51.8975130791502,51.8975130791502,21.5259071729957,46.6046375008639,68.1964032225356,100.0
111,CTAS.O,False,,65.0973652682377,65.0973652682377,59.4833601717659,66.1239517040385,67.7154195011338,100.0
112,CSCO.O,True,100.0,46.6035046914676,87.6514538273797,72.9735574675021,92.6664721046743,91.0096325793189,5.55555555555555
113,C,True,100.0,46.2337399361076,85.0350474397828,92.8843524627981,80.7110541500932,86.3316280441716,7.43243243243243
114,CFG,True,100.0,57.2368754609407,57.2368754609407,39.7601539844026,58.9179565215518,61.911407923603,100.0
115,CLX,True,100.0,63.2589680722783,63.2589680722783,58.0648148148148,63.4835494587932,68.0164353004074,100.0
116,CME.O,False,,46.0454730691041,46.0454730691041,12.6319283106538,65.3122674109516,39.7997990524123,100.0
117,CMS,True,94.316,51.7838208123494,51.7838208123494,52.6377226304126,49.3821289290968,53.6892225724978,100.0
118,KO,True,100.0,45.4833207915032,70.9666415830064,66.457663697851,81.0147245479964,57.9001069262393,20.0
119,CTSH.O,False,,70.0736453122024,71.0996715767857,36.3385315139701,85.0547777167426,69.5111166417786,69.047619047619
120,CL,True,100.0,90.3375334164025,90.3375334164025,83.9722222222223,90.5867538313148,96.2182493593643,100.0
121,CMCSA.O,True,100.0,66.6499689591544,66.6499689591544,68.3695042803463,68.5818448116661,61.4571741975923,76.4705882352941
122,CMA,True,100.0,71.5766226476839,71.5766226476839,46.4045548673942,69.0246472803962,85.1615047102852,100.0
123,CAG,True,100.0,70.7368169589061,70.7368169589061,65.2270231707507,67.9643432641437,81.5878085651604,100.0
124,COP,True,100.0,67.0536849911261,67.0536849911261,58.844476744186,72.2586488422751,69.8116715520896,100.0
125,ED,True,86.99,64.8523532492265,64.8523532492265,58.3041275487149,64.4791876034877,76.4694522795568,100.0
126,STZ,True,100.0,33.7697131720116,33.7697131720116,35.3565764694221,37.4259948548889,25.1419814538281,100.0
127,CEG.O,,,,,,,,
128,COO,False,,48.8417089233593,48.8417089233593,0.0,41.4049007456772,81.4263038548753,100.0
129,CPRT.O,False,,31.9540989756093,31.9540989756093,0.0,39.0502958579881,40.0464852607709,100.0
130,GLW,True,100.0,59.2640451497706,59.2640451497706,42.2643430915489,62.7695590794182,77.5660177350073,100.0
131,CTVA.K,,,,,,,,
132,CSGP.O,False,,53.7717300752092,53.7717300752092,4.27631578947368,45.9694292803969,75.3390022675737,100.0
133,COST.O,False,,63.2128419272731,63.2128419272731,75.5140197104483,55.4369807007517,60.5004793245211,87.5
134,CTRA.K,False,,33.1365801517914,33.1365801517914,29.4226548855593,17.4644933402016,66.5322253562671,100.0
135,CCI,False,,37.5610401327209,37.5610401327209,1.48968678380443,42.7841532749684,74.7403628117914,100.0
136,CSX.O,True,100.0,53.8649295557566,53.8649295557566,73.6219098883572,56.6283263623688,26.5641373080397,93.75
137,CMI,True,100.0,71.0087039422535,71.0087039422535,58.5646809331019,81.8011393300144,70.0232380214958,100.0
138,CVS,True,99.0,82.0975678673887,86.4173579569996,89.2471358428805,84.5859914938862,87.2001087697951,77.7777777777777
139,DHI,False,,37.9240202322037,37.9240202322037,33.0754287369283,24.1002981691604,65.8843537414966,100.0
140,DHR,False,,60.8185832878626,60.8185832878626,35.3978300180831,75.4823097270828,53.3743616687867,100.0
141,DRI,False,,59.9485060552155,59.9485060552155,43.9398230088495,68.8338234723776,61.0283446712018,100.0
142,DVA,True,100.0,32.9540240547628,60.3524925539701,46.2793235133661,55.4687319418441,73.2495898088232,5.55555555555555
143,DE,True,100.0,64.9727839273917,64.9727839273917,68.5691512896908,72.0768736138266,51.3428921704183,100.0
144,DAL,True,70.12,73.9780081251972,73.9780081251972,77.4249749969741,82.4261473265484,57.7488062975867,95.0
145,XRAY.O,True,100.0,36.9179979728501,36.9179979728501,12.5247914600711,55.1269502023306,24.3263739099976,100.0
146,DVN,True,100.0,61.9443997858687,61.9443997858687,50.2369530747311,66.1018686537911,71.7011688144092,100.0
147,DXCM.O,False,,22.2472299153126,22.2472299153126,0.0,32.7544344433833,18.7947845804988,100.0
148,FANG.O,True,100.0,28.9912985468386,28.9912985468386,18.0697616968471,26.4274274654468,49.5817893553085,100.0
149,DLR,False,,41.7168818573112,41.7168818573112,60.1403236178909,46.5273736173791,15.7063492063492,50.0
150,DFS,True,100.0,51.5428459482901,51.5428459482901,6.16871327655642,52.9836971204112,67.70732629095,100.0
151,DISH.O,False,,19.1746592369326,19.1746592369326,13.3333333333333,20.3753819292885,19.5408163265306,100.0
152,DIS,True,100.0,55.3917423875262,63.7246612456407,56.7721518987341,89.2870653280953,32.3849989860442,47.0588235294117
153,DG,False,,41.9225026442092,46.3450052884185,9.82905982905983,52.8091616476898,71.3843537414966,37.5
154,DLTR.O,False,,51.0324440112826,51.0324440112826,40.7247514390371,43.3070844506967,67.8628117913832,95.8333333333333
155,D,True,100.0,64.0359011479604,81.0129787665091,79.3841045473179,76.4777327935222,89.6778847040171,47.0588235294117
156,DPZ,False,,33.4968514212211,33.4968514212211,3.55555555555555,48.7051837051836,37.6315192743764,100.0
157,DOV,False,,62.1399444645121,62.1399444645121,66.8739231432604,45.8476279822263,77.8202072156776,100.0
158,DOW,,,,,,,,
159,DTE,True,100.0,64.9499596350595,64.9499596350595,75.9356611874653,45.7922174047593,71.1793318953597,100.0
160,DUK,True,100.0,67.1884816836274,69.6710810143137,70.3167504716485,71.2254221660716,66.552799439559,64.7058823529411
161,DD,True,100.0,58.0218793814552,58.0218793814552,55.0916618898065,47.7923276033716,80.5320041295651,100.0
162,DXC,True,32.11,60.2271482328027,60.2271482328027,66.9406048792012,88.22128842839,34.1070460704606,100.0
163,EMN,True,100.0,76.8429324830147,76.8429324830147,77.2318028542748,74.1826252993041,80.6636708884095,100.0
164,ETN,True,100.0,73.5230395973551,73.5230395973551,83.1310732444622,81.1522735154142,51.9906258615936,100.0
165,EBAY.O,True,100.0,56.2813043654831,56.2813043654831,43.9083820662767,57.3566935010323,59.0671515218553,69.047619047619
166,ECL,True,58.0,67.3593724912862,67.3593724912862,63.1861656749636,85.4665723869281,44.0503935991741,100.0
167,EIX,True,100.0,71.0279050669488,71.0279050669488,74.4871700631153,61.7656479806535,77.1880887856497,100.0
168,EW,True,100.0,71.9749281675011,71.9749281675011,62.3031266406113,84.4164617916572,60.1070829415777,100.0
169,EA.O,False,,55.0539272132986,55.0539272132986,31.4896036387264,51.1720099255582,65.4659863945578,86.9047619047619
170,ELV,True,100.0,65.1786701549726,65.1786701549726,74.6044735406437,58.5539317661743,68.4154545286949,77.7777777777777
171,LLY,True,51.0,56.5486692573342,69.7640051813351,78.353748524203,86.8593179641457,37.9168648489205,43.3333333333333
172,EMR,True,100.0,69.4187387496179,69.4187387496179,66.5616707382095,82.1555231374845,56.1478808325498,100.0
173,ENPH.O,False,,34.9720582447855,34.9720582447855,33.0,56.9669913419913,19.6111111111111,100.0
174,ETR,True,100.0,62.3008476069625,62.3008476069625,67.9990798958747,67.0880191932823,46.3905296535958,100.0
175,EOG,True,97.0,47.075072023775,47.075072023775,43.2394693905689,35.7143507121904,72.9605755581365,100.0
176,EPAM.K,False,,50.3236078707882,50.3236078707882,9.27144249512669,49.5926550868486,63.2686890474347,100.0
177,EQT,True,100.0,45.8430324005602,45.8430324005602,55.2826259306921,35.5009428087391,50.4416883284479,100.0
178,EFX,False,,18.6845490394468,34.5913203011159,3.69047619047618,41.9690715517753,46.7947845804988,2.77777777777777
179,EQIX.O,True,28.998,68.0807412595139,68.0807412595139,71.3353705118411,72.8570156352802,59.7992828567741,100.0
180,EQR,True,100.0,64.6283893026384,64.6283893026384,69.0290427419041,84.4992754239536,40.8377394318161,100.0
181,ESS,False,,52.4798421724204,52.4798421724204,42.3044373373386,43.5880566047041,72.6995464852608,100.0
182,EL,True,100.0,62.5141247287508,62.5141247287508,77.1203703703704,65.6678812560282,41.7755747285363,70.0
183,ETSY.O,True,100.0,38.6646891040433,38.6646891040433,59.4071603000174,37.9539060095836,21.4144590085356,100.0
184,RE,False,,40.4893968714723,40.4893968714723,0.0,28.370136153155,68.125,100.0
185,EVRG.K,True,100.0,31.745243136533,31.745243136533,33.7946975411415,21.5019955781433,41.577392474605,100.0
186,ES,True,100.0,65.2768958109237,65.2768958109237,76.9386725563806,55.9109311740891,57.6276293715318,100.0
187,EXC.O,True,100.0,68.5932305830173,68.5932305830173,67.4465573514455,59.0839482776772,82.9046420736316,100.0
188,EXPE.O,False,,24.8687669006996,24.8687669006996,17.2444444444444,35.9870129870129,15.0532879818594,100.0
189,EXPD.O,True,100.0,55.6720394653096,55.6720394653096,49.2415935672514,48.9055080721746,72.1850653540549,100.0
190,EXR,False,,11.7737958738544,11.7737958738544,1.39903234020881,23.9644970414201,12.4319727891156,100.0
191,XOM,True,100.0,41.2335200529126,76.4064340452193,90.0396060046409,79.4849237309619,50.9211418984937,6.06060606060606
192,FFIV.O,False,,48.509681812868,48.509681812868,6.79824561403508,65.3515322107096,46.5204081632653,100.0
193,FDS,True,100.0,61.5395080196638,61.5395080196638,14.6031746031746,68.0434187830845,86.0843887690577,100.0
194,FAST.O,False,,36.6294371549785,36.6294371549785,14.2242610609803,36.0723651630888,64.2460317460317,100.0
195,FRT,True,57.0,54.8976387422353,54.8976387422353,50.7260124388738,42.9455303594224,70.9862378555758,100.0
196,FDX,True,100.0,57.1748500322897,79.9747000645794,77.2901714513556,74.1814168232607,90.7274026141622,34.375
197,FITB.O,True,100.0,64.3006451518059,64.3006451518059,55.9754111310323,62.2393251585087,70.4707796397692,100.0
198,FRC,False,,41.5685606987028,41.5685606987028,0.0,42.8587670439615,56.4183673469387,100.0
199,FE,True,100.0,53.913428482696,53.913428482696,52.5878992539916,40.0635841285337,74.1716258319045,85.2941176470588
200,FIS,False,,44.6813101028557,44.6813101028557,0.0,61.3230769230769,39.7494331065759,100.0
201,FISV.O,False,,30.4925567936303,30.4925567936303,0.0,24.7583417593528,59.1643990929705,100.0
202,FLT,False,,18.4923499076826,18.4923499076826,0.0,17.7349669898292,32.4047619047619,100.0
203,FMC,True,100.0,60.9995633814783,60.9995633814783,52.0216344665929,61.9201362120987,75.3007116125582,100.0
204,F,True,100.0,48.8491397666527,78.1860844113543,85.2063767477301,92.7756093195418,43.4744298803532,19.5121951219512
205,FTNT.O,False,,45.7574516404985,45.7574516404985,7.28335991493885,60.1423325062034,44.9126984126984,100.0
206,FTV,False,,26.9583131462502,26.9583131462502,8.07675145024541,38.1641909515462,34.9240362811791,100.0
207,FBHS.K,True,65.0,61.9277268297924,61.9277268297924,59.5998558038933,61.502313846652,65.6204395037147,75.0
208,FOXA.O,,,,,,,,
209,FOX.L,,,,,,,,
210,BEN,False,,56.5352247237518,56.5352247237518,35.6620561835044,60.8393141945773,59.1626108437955,100.0
211,FCX,True,100.0,81.3668722268851,84.1623158823416,78.6509144400009,83.3184757973612,93.4449514223033,78.5714285714285
212,GRMN.K,False,,57.7460168407011,57.7460168407011,57.1150519031142,64.8557809231966,51.0727969348659,88.8888888888888
213,IT,False,,46.6776672464516,46.6776672464516,0.0,40.4520099255582,66.0419501133787,100.0
214,GNRC.K,False,,24.0168739337573,24.0168739337573,2.38137580540665,34.6627525472305,36.0215419501133,100.0
215,GD,True,100.0,62.7627878789513,62.7627878789513,37.5901247416927,63.2918909550606,80.5055122319931,100.0
216,GE,True,100.0,68.0957168140145,81.1914336280291,81.1505681818181,79.9872567705332,83.2115019449514,55.0
217,GIS,True,71.454,43.7442615146821,74.9885230293641,84.8513039313345,89.4984315254793,39.0695665800195,12.5
218,GM,True,100.0,52.0801236992298,88.3065888618743,84.8506339107842,92.6231006047581,85.7828752097044,15.8536585365853
219,GPC,True,100.0,31.6121214958881,31.6121214958881,24.154020582592,17.8629340043921,65.5034658849989,100.0
220,GILD.O,True,,90.8793075573331,90.8793075573331,85.028409090909,98.9416267394711,83.1212783216267,100.0
221,GL,True,100.0,48.065284391608,48.065284391608,10.7066666666666,42.2380606814569,67.3165846284313,100.0
222,GPN,False,,14.3250929320009,14.3250929320009,0.0,20.0039255338131,17.0963718820861,100.0
223,GS,True,100.0,45.1579207261414,66.5063176427591,95.4490259230392,78.0929691653376,48.0392216507198,23.8095238095238
224,HAL,True,100.0,77.3208252260535,77.3208252260535,83.1689030741551,84.0010919974115,60.9972438840034,100.0
225,HIG,True,100.0,76.6647939312784,76.6647939312784,83.4293670886076,71.5269091739034,80.4041350957727,100.0
226,HAS.O,True,100.0,87.4414679397257,87.4414679397257,51.1363636363636,94.9129852744311,90.4177405379495,100.0
227,HCA,True,100.0,63.7339141934236,63.7339141934236,50.6655755591926,67.5899440630561,65.6408476669801,100.0
228,PEAK.K,True,100.0,76.9927479528471,76.9927479528471,84.9995036535415,90.1725631006856,55.2771509687885,100.0
229,HSIC.O,True,100.0,56.5914994878629,56.5914994878629,50.7167648602928,43.1288985513135,77.0588002138525,100.0
230,HSY,True,88.0,59.6424909903733,74.6421248378896,85.2167693541485,88.6596226341051,38.7908946776542,44.6428571428571
231,HES,True,100.0,78.6047621516246,78.6047621516246,75.3993153585544,82.0828844397374,77.1034327009936,100.0
232,HPE,True,100.0,66.6569061889787,69.6774487415938,59.4314893617021,67.5919976635513,81.9348026473462,63.6363636363636
233,HLT,True,100.0,75.1618104019793,75.1618104019793,80.826876433956,74.0788863078019,71.6876371144663,90.3846153846153
234,HOLX.O,False,,50.9004304977506,50.9004304977506,25.1436446362947,43.3422394701017,72.8718820861678,100.0
235,HD,True,100.0,48.3014297758934,82.9664959154232,88.9838274932614,80.6493908806126,82.5323912762937,13.6363636363636
236,HON.O,True,100.0,66.7783637235908,66.7783637235908,71.9886363636363,65.5464075173972,61.1419814538281,100.0
237,HRL,True,94.151,69.1545169320321,69.1545169320321,59.5042849860226,94.5534078450704,35.8861327728923,82.1428571428571
238,HST.O,True,100.0,79.9392160858657,79.9392160858657,79.9301057865365,66.7926346721138,92.2930239846616,100.0
239,HWM,True,100.0,56.0394528890011,56.0394528890011,37.2499886872709,79.1269064513497,38.5220673635307,100.0
240,HPQ,True,100.0,70.4499066970664,77.2634497577693,58.4782978723404,85.2938408618899,78.5968788599451,63.6363636363636
241,HUM,True,100.0,85.7778177422571,85.7778177422571,81.6857610474632,84.8879238610359,88.8917187471194,100.0
242,HBAN.O,True,100.0,67.8972833352701,67.8972833352701,39.0747205767755,64.4768787665639,84.1388658444407,100.0
243,HII,,,45.5175866921448,45.5175866921448,6.95732838589982,51.7155513416523,65.3934240362812,100.0
244,IBM,True,100.0,76.9231366742199,76.9231366742199,78.4903124815404,97.6762146496693,58.5822778976089,86.9047619047619
245,IEX,False,,42.3072019003532,42.3072019003532,29.9231150793651,37.3681434599155,63.6437604852239,94.1176470588235
246,IDXX.O,True,100.0,55.6558751202227,55.6558751202227,45.4653502887475,57.9662514984659,57.3694578102243,100.0
247,ITW,True,100.0,46.5952289826326,46.5952289826326,33.2717803030302,45.2567483710828,68.3150360415169,100.0
248,ILMN.O,False,,49.4875626528122,49.4875626528122,28.9615294872542,72.5337570132051,28.7222222222222,100.0
249,INCY.O,False,,50.9904717596442,50.9904717596442,41.3352272727272,51.7018049105009,57.0079365079365,100.0
